Operateur;X;Y;2G;3G;4G
20801;213272;6797401;1;1;0
20815;213280;6844581;0;1;1
20801;213281;6850644;1;1;0
20815;213434;6775273;0;1;1
20801;213435;6775277;1;1;0
20801;213437;6860629;1;1;0
20801;213632;6757244;1;1;0
20801;213774;6817202;0;0;0
20820;213838;6769178;1;1;1
20810;213848;6769255;1;1;1
20801;214049;6807564;1;1;0
20820;214110;6816461;1;1;1
20810;214110;6816461;1;1;0
20801;214262;6816627;1;1;1
20801;214717;6763203;1;1;1
20820;214730;6763202;1;1;1
20810;214730;6763202;1;1;1
20810;215054;6844626;1;1;1
20820;215060;6844637;1;1;1
20801;215377;6816717;0;1;0
20810;215527;6745642;1;1;0
20820;215527;6745646;1;1;1
20801;215548;6745666;1;1;1
20810;215793;6757133;1;1;0
20820;215798;6757132;0;1;0
20801;216308;6791477;1;1;1
20815;216529;6771368;0;1;1
20815;216704;6791723;0;1;1
20820;216718;6791699;1;1;1
20810;216718;6791699;1;1;1
20801;216964;6872908;1;1;1
20810;217004;6872879;1;1;1
20820;217011;6872864;1;1;1
20820;217011;6872874;1;1;0
20815;217020;6872893;0;1;1
20810;217217;6832638;1;1;0
20820;217220;6832663;1;1;0
20815;217221;6832663;0;1;0
20801;217222;6832667;1;1;0
20801;217284;6849430;1;1;0
20801;217310;6872456;1;1;0
20820;217335;6849540;1;0;0
20820;217414;6798799;1;1;1
20810;217414;6798799;1;1;1
20801;217928;6756938;1;1;1
20820;217931;6756937;1;1;0
20801;218031;6819567;1;1;0
20810;218310;6864957;1;1;0
20820;218313;6864955;1;1;1
20801;218428;6764787;1;1;0
20820;218429;6764789;1;1;1
20810;218429;6764789;1;1;0
20820;218483;6771409;1;1;1
20810;218483;6771409;1;1;1
20820;218547;6866823;1;1;0
20810;218713;6756868;1;1;1
20820;218726;6756862;1;1;1
20801;218727;6756865;1;1;0
20801;218790;6873818;1;1;0
20810;218795;6873765;1;1;1
20820;218807;6873729;1;1;1
20815;218849;6756868;0;1;1
20801;218856;6774141;1;1;0
20801;219151;6872091;1;1;1
20820;219239;6870867;1;1;0
20820;219239;6870867;1;1;1
20810;219244;6870867;0;0;1
20815;219250;6872293;0;1;1
20820;219491;6753913;1;1;0
20801;219496;6753917;1;1;1
20801;219766;6863461;1;1;0
20801;219789;6762654;1;1;0
20820;219804;6863442;1;1;1
20810;219804;6863442;0;0;1
20815;219804;6863443;0;1;1
20801;219833;6827159;1;1;0
20810;219966;6762024;1;1;1
20820;219967;6762022;1;1;1
20801;220002;6762028;1;1;1
20815;220043;6761985;0;1;1
20810;220050;6863536;1;1;0
20801;220323;6757489;1;1;0
20815;220412;6755589;0;1;1
20801;220419;6755587;1;1;0
20820;220462;6785158;1;1;1
20810;220462;6785158;1;1;1
20820;220496;6837929;1;1;0
20801;220498;6837933;1;1;0
20815;220523;6837943;0;1;0
20810;220523;6837943;1;1;0
20820;220669;6810198;1;1;1
20810;220669;6810198;0;0;1
20815;220669;6810199;0;1;1
20801;220671;6810202;1;1;0
20810;220899;6870356;0;1;0
20801;220916;6870368;1;1;0
20801;221035;6848344;1;1;1
20815;221124;6758194;0;1;1
20810;221127;6758204;1;1;0
20820;221247;6815527;1;1;0
20815;221273;6815539;0;1;1
20820;221339;6757466;1;1;1
20810;221339;6757466;1;1;1
20815;221341;6757474;0;1;1
20820;221364;6872279;1;1;0
20820;221364;6872279;1;1;1
20810;221371;6872280;1;1;1
20801;221376;6753454;1;1;1
20815;221379;6872292;0;1;1
20801;221426;6783550;1;1;0
20810;221457;6844781;1;1;1
20820;221467;6844806;1;1;1
20815;221468;6844806;0;1;1
20815;221531;6768727;0;1;1
20801;221614;6757433;1;1;1
20820;221620;6779586;1;1;1
20810;221620;6779586;1;1;1
20810;221632;6754764;1;1;1
20820;221641;6754776;1;1;1
20820;221657;6768425;1;1;1
20810;221657;6768425;1;1;0
20801;221667;6768424;1;1;0
20810;221765;6857317;1;1;0
20820;221776;6857315;1;1;1
20810;221795;6759768;1;1;1
20815;221797;6759782;0;1;1
20801;221798;6759801;1;1;1
20820;221807;6759775;1;1;1
20815;221868;6854132;0;1;1
20801;221869;6854135;1;1;1
20801;221893;6755535;1;1;0
20820;221902;6827423;1;1;1
20810;221902;6827423;1;1;1
20801;221972;6761573;1;1;0
20810;222175;6878321;1;1;0
20810;222186;6869910;1;1;1
20820;222198;6869912;1;1;1
20815;222199;6869913;0;1;1
20801;222247;6873755;1;1;1
20815;222333;6756818;0;1;1
20801;222338;6878886;1;1;1
20801;222455;6878410;1;1;1
20801;222464;6754353;1;1;1
20810;222469;6756943;1;1;1
20820;222474;6756947;1;1;1
20801;222698;6757130;1;1;1
20801;222939;6769928;1;1;0
20815;223004;6757154;0;1;1
20801;223062;6758750;1;1;1
20810;223157;6758267;1;1;1
20815;223163;6758270;0;1;1
20820;223164;6758270;1;1;1
20801;223211;6756118;1;1;1
20801;223242;6756705;1;1;1
20810;223311;6759070;1;1;1
20820;223315;6759084;1;1;1
20801;223342;6757964;1;1;1
20820;223366;6876055;1;1;1
20801;223370;6876060;1;1;1
20810;223373;6876061;0;0;1
20801;223439;6869118;1;1;1
20810;223454;6869130;0;1;0
20820;223482;6848009;1;1;1
20810;223487;6848047;1;1;0
20810;223540;6756321;1;1;1
20820;223544;6756325;1;1;1
20815;223544;6756325;0;1;1
20815;223719;6758548;0;1;1
20801;223726;6758540;1;1;1
20801;223888;6757746;1;1;1
20801;223915;6753382;1;1;0
20810;224159;6757538;1;1;1
20815;224161;6757545;0;1;1
20820;224162;6757536;1;1;1
20801;224163;6757540;1;1;1
20820;224198;6866805;1;1;0
20810;224207;6866823;1;1;1
20815;224209;6759735;0;1;1
20820;224218;6866850;1;1;1
20815;224226;6866819;0;1;1
20801;224227;6866822;1;1;1
20801;224256;6759785;1;1;1
20801;224573;6814141;1;1;0
20820;224612;6878569;1;1;0
20820;224712;6816468;1;1;1
20810;224712;6816468;1;1;1
20820;224776;6871763;1;1;1
20815;224776;6871764;0;1;1
20810;224778;6871762;0;0;1
20810;224781;6853316;1;1;0
20820;224781;6853326;1;1;1
20801;224810;6871816;1;1;0
20820;224857;6770302;1;1;1
20810;224859;6770308;1;1;1
20815;224865;6770312;0;1;1
20810;224866;6762213;1;1;1
20820;224871;6821383;1;1;0
20815;224872;6821384;0;1;0
20810;224873;6821378;1;1;0
20801;224873;6821387;1;1;0
20820;224874;6762219;1;1;1
20810;224933;6761434;0;1;0
20801;225027;6870789;1;1;1
20801;225027;6876448;1;1;0
20801;225100;6764725;1;1;0
20815;225202;6875454;0;1;0
20801;225249;6759028;1;1;1
20820;225281;6867693;1;1;0
20820;225281;6867693;1;1;1
20810;225284;6867691;0;0;1
20801;225299;6877868;1;1;0
20810;225307;6877836;1;1;0
20820;225387;6763769;1;1;1
20810;225387;6763769;1;1;1
20815;225395;6763762;0;1;1
20820;225443;6830686;1;1;1
20810;225443;6830686;1;1;1
20801;225446;6868812;1;1;1
20801;225448;6830677;1;1;0
20801;225508;6759837;1;1;1
20820;225535;6759840;1;1;1
20810;225555;6759798;1;1;1
20820;225674;6761063;1;1;1
20801;225675;6761048;1;1;1
20801;225685;6753558;0;0;0
20815;225705;6761128;0;1;1
20810;225705;6761128;1;1;1
20815;225751;6758721;0;1;0
20801;225761;6758724;0;1;1
20820;225764;6758716;1;1;1
20810;225766;6758719;1;1;0
20820;225767;6870501;1;1;1
20801;225813;6867310;1;1;1
20810;225819;6870491;1;1;1
20820;225896;6753871;1;1;1
20815;225897;6753872;0;1;1
20810;225898;6753890;1;1;1
20801;225986;6870187;1;1;1
20801;226005;6755043;1;1;0
20801;226140;6757971;1;1;1
20801;226361;6863578;1;1;0
20801;226446;6769735;1;1;0
20801;226553;6876069;1;1;1
20810;226565;6872896;1;1;1
20820;226569;6872890;1;1;1
20801;226578;6872896;1;1;0
20801;226782;6846404;1;1;0
20820;226869;6790463;1;1;1
20810;226869;6790463;1;1;1
20801;226882;6753954;1;1;0
20801;226945;6867615;1;1;1
20815;226955;6867606;0;1;1
20820;227030;6867642;1;1;0
20801;227035;6867644;0;0;0
20801;227215;6866483;0;1;0
20810;227221;6866483;1;1;0
20815;227288;6762402;0;1;0
20820;227290;6830096;1;1;0
20810;227290;6830096;1;1;0
20815;227291;6830097;0;1;0
20801;227292;6830100;1;1;0
20820;227315;6864196;1;1;1
20815;227315;6864197;0;1;1
20810;227324;6864221;1;1;1
20801;227426;6875862;1;1;0
20820;227532;6762172;1;0;0
20801;227533;6762039;1;1;0
20810;227568;6869353;0;1;1
20820;227579;6869355;1;1;1
20810;227804;6777300;1;1;1
20801;227805;6777294;1;1;1
20820;227807;6777298;1;1;1
20815;227807;6777298;0;1;1
20810;227846;6876822;1;1;1
20801;227849;6876824;1;1;1
20820;227856;6876804;1;1;0
20810;228260;6870331;1;1;1
20810;228267;6800060;1;1;0
20820;228274;6870365;1;1;1
20820;228307;6800106;1;1;0
20815;228307;6800106;0;1;0
20801;228308;6800110;1;1;0
20810;228347;6846080;1;1;0
20820;228730;6853656;1;1;1
20810;228730;6853656;1;1;0
20820;228988;6846166;1;0;0
20810;229353;6758555;1;1;0
20801;229360;6758557;1;1;0
20810;229414;6866328;1;1;0
20820;229495;6866358;1;1;1
20801;229535;6762980;1;1;0
20810;230023;6708567;1;1;0
20801;230028;6708597;1;1;0
20820;230032;6708599;1;1;0
20801;230093;6837225;1;1;1
20815;230373;6873032;0;1;1
20820;230416;6873231;1;1;0
20810;230457;6873293;0;1;1
20820;230461;6873300;1;1;1
20820;230769;6864218;1;1;0
20801;230771;6864222;1;1;0
20820;230979;6763114;1;1;1
20810;230982;6763110;1;1;1
20801;230983;6763108;1;1;1
20815;230995;6763097;0;1;1
20810;231224;6713158;1;1;1
20820;231228;6713176;1;1;1
20801;231235;6713172;1;1;0
20810;231667;6783624;1;1;1
20820;231693;6783632;1;1;1
20815;231694;6783632;0;1;1
20801;231798;6751591;1;1;1
20815;231896;6752320;0;1;0
20820;231961;6848343;1;1;1
20810;231961;6848343;1;1;1
20810;231976;6752174;1;1;1
20820;231983;6752152;1;1;1
20820;231992;6766224;1;1;1
20815;231992;6766224;0;1;1
20810;231992;6766224;1;1;1
20801;232002;6766148;1;1;0
20820;232057;6811106;1;1;1
20801;232122;6811126;1;1;1
20810;232127;6811114;1;1;1
20820;232439;6762641;1;1;1
20815;232439;6762642;0;1;1
20801;232442;6762650;1;1;0
20820;232542;6758874;1;1;0
20815;232556;6758856;0;1;1
20801;232557;6758860;1;1;0
20820;232748;6773486;1;1;1
20810;232748;6773486;1;1;1
20815;232748;6773487;0;1;0
20801;232981;6796047;1;1;0
20820;233141;6821966;1;1;0
20810;233141;6821966;1;1;0
20815;233141;6821967;0;1;0
20801;233142;6821970;1;1;0
20820;233251;6757218;1;1;1
20810;233251;6757218;1;1;1
20801;233267;6828207;1;1;0
20820;233286;6828221;1;1;0
20810;233286;6828221;1;1;0
20815;233287;6828222;0;1;0
20801;233659;6871110;1;1;0
20815;233704;6755018;0;1;1
20820;233713;6848275;1;1;0
20801;233714;6848281;1;1;0
20820;233776;6857359;1;1;1
20810;233776;6857359;1;0;1
20810;233817;6875443;1;1;0
20815;233822;6875457;0;1;1
20801;233835;6782033;1;1;0
20801;233847;6875482;1;1;0
20820;233860;6875455;1;1;1
20810;233860;6875455;0;0;1
20801;234029;6752361;1;1;0
20801;234109;6755940;1;1;0
20810;234318;6711490;1;1;1
20820;234333;6711474;1;1;1
20820;235109;6794069;1;1;1
20810;235109;6794069;1;1;1
20801;235335;6764357;1;1;0
20801;235397;6711722;1;1;1
20820;235404;6838680;1;1;1
20810;235404;6838680;1;1;1
20820;235405;6711707;1;1;0
20815;235405;6838681;0;1;0
20810;235466;6712172;1;1;0
20810;235478;6869443;1;1;1
20820;235487;6869450;1;1;1
20801;235568;6746828;0;1;1
20810;235573;6746815;1;1;1
20820;235577;6746818;1;1;1
20810;235656;6763127;1;1;0
20801;235943;6811453;1;1;0
20820;236117;6855151;1;0;0
20801;236176;6748721;1;1;1
20801;236405;6854577;1;1;1
20815;236440;6812271;0;1;1
20820;236497;6753989;1;1;1
20810;236497;6753989;1;1;1
20820;236554;6826816;1;1;0
20815;236554;6826816;0;1;0
20810;236554;6826816;1;1;0
20801;236555;6826820;1;1;0
20801;236770;6747538;1;1;1
20801;236876;6874756;1;1;0
20810;237134;6766534;1;1;1
20820;237140;6766522;1;1;1
20820;237157;6875747;1;1;0
20820;237157;6875747;1;1;1
20815;237158;6875747;0;1;0
20810;237163;6875736;1;1;1
20820;237346;6759825;1;1;1
20810;237346;6759825;1;1;1
20810;237485;6744493;1;1;1
20820;237486;6744506;1;1;1
20820;237487;6847830;1;1;1
20810;237487;6847830;1;1;0
20801;237491;6744511;1;1;1
20815;237521;6744410;0;1;1
20801;237837;6731486;1;1;1
20810;237893;6731513;1;0;0
20810;237966;6852758;1;1;0
20801;237981;6852756;1;1;1
20820;237987;6852754;1;1;1
20801;238212;6792659;1;1;0
20820;238232;6730177;1;1;1
20810;238632;6779890;1;1;0
20801;238648;6779884;1;1;0
20801;238742;6868652;1;1;0
20801;238835;6766619;1;1;1
20820;238907;6810877;1;1;1
20810;238907;6810877;1;1;1
20810;239052;6792976;1;1;1
20820;239060;6792988;1;1;1
20820;239111;6766696;1;1;1
20815;239111;6766696;0;1;1
20810;239111;6766696;1;1;1
20801;239129;6735521;1;1;0
20801;239156;6767049;1;1;0
20801;239316;6758834;1;1;0
20810;239371;6727955;1;1;1
20820;239383;6727949;1;1;1
20801;239457;6726685;0;0;0
20801;239465;6728087;1;1;1
20815;239466;6728083;0;1;1
20820;239524;6849407;1;1;0
20801;239581;6842870;1;1;0
20810;240026;6872700;1;1;1
20801;240089;6726878;1;1;1
20820;240089;6726926;1;1;1
20810;240094;6726918;1;1;1
20820;240138;6748560;1;1;1
20810;240138;6748560;1;1;1
20801;240588;6705923;1;1;1
20810;240594;6705933;1;1;0
20820;240840;6725931;0;1;0
20820;241037;6781260;1;1;1
20810;241037;6781260;1;1;1
20815;241048;6781253;0;1;1
20820;241072;6830723;1;1;1
20810;241072;6830723;1;1;1
20801;241419;6739503;1;1;1
20810;241426;6739499;1;1;1
20820;241428;6739500;1;1;1
20810;241612;6758692;1;1;1
20820;241621;6758670;1;1;1
20801;241628;6758683;1;1;1
20820;242161;6867385;1;1;1
20810;242161;6867385;0;0;1
20815;242162;6867385;0;1;1
20801;242305;6871255;1;1;1
20820;242362;6873649;1;1;1
20810;242362;6873649;0;0;1
20815;242392;6873627;0;1;1
20801;242821;6737020;1;1;0
20815;242959;6836468;0;1;1
20801;242963;6836451;1;1;1
20810;242968;6836441;1;1;0
20820;242970;6836439;1;0;0
20801;242972;6865404;1;1;0
20801;242988;6738416;1;1;1
20820;242994;6738478;1;1;1
20810;242998;6738476;1;1;1
20815;243022;6756546;0;1;1
20801;243022;6756550;1;1;1
20810;243042;6819691;1;1;1
20801;243050;6819955;1;1;1
20815;243053;6738478;0;1;1
20815;243059;6819678;0;1;1
20820;243061;6819708;1;1;1
20801;243193;6809480;1;1;0
20820;243251;6804197;1;1;0
20815;243251;6804197;0;1;0
20810;243251;6804197;1;1;0
20801;243252;6804200;1;1;0
20801;243257;6846812;1;1;0
20820;243260;6751795;1;1;1
20815;243261;6751795;0;1;1
20810;243264;6751807;1;1;1
20801;243734;6768597;1;1;0
20801;243758;6736759;0;0;0
20801;243758;6736759;0;1;0
20815;243887;6847146;0;1;1
20815;243907;6872857;0;1;1
20820;243914;6847143;1;1;1
20810;243914;6872848;1;1;0
20820;244000;6736788;1;1;1
20810;244005;6736783;1;1;1
20801;244145;6737575;0;1;1
20820;244155;6807257;1;1;1
20820;244215;6736796;0;1;0
20810;244285;6807296;1;1;1
20801;244481;6740721;1;1;0
20801;244689;6745370;1;1;0
20801;244717;6753744;1;1;0
20801;244834;6784815;1;1;0
20801;244986;6736855;1;1;1
20820;245259;6859944;1;1;1
20810;245259;6859944;0;0;1
20820;245550;6827820;1;1;0
20810;245550;6827820;1;0;0
20815;245550;6827821;0;1;0
20801;245552;6827824;1;1;0
20820;245700;6745592;1;1;1
20815;245701;6745593;0;1;1
20810;245716;6745597;1;1;1
20801;245734;6845495;1;1;1
20820;245997;6773348;1;1;1
20810;245997;6773348;1;1;1
20820;246141;6738899;1;1;1
20815;246141;6738899;0;1;1
20810;246141;6738899;1;1;1
20820;246595;6847522;1;1;1
20801;246597;6847525;1;1;1
20810;246597;6850664;1;1;0
20810;246598;6847528;1;1;1
20820;246609;6737166;1;1;1
20810;246609;6737166;1;1;1
20801;246612;6737156;1;1;1
20810;246764;6872409;1;1;1
20801;247021;6846004;1;1;1
20820;247180;6787371;1;1;1
20810;247180;6787371;1;1;1
20801;247448;6738023;1;1;0
20810;247477;6750671;1;1;1
20815;247489;6750672;0;1;1
20820;247498;6750663;1;1;1
20820;247534;6738579;1;1;1
20810;247534;6738579;1;1;1
20820;247708;6862025;1;1;0
20810;247708;6862025;1;1;0
20815;247708;6862026;0;1;1
20801;247720;6862042;1;1;0
20820;247800;6868908;1;1;0
20801;247834;6844772;0;1;0
20815;247875;6847224;0;1;1
20820;247945;6797693;1;1;1
20810;247945;6797693;1;1;1
20801;248038;6808645;1;1;0
20801;248168;6848950;1;1;0
20810;248225;6843814;1;1;0
20801;248246;6840936;1;1;0
20820;248409;6772262;1;1;1
20815;248409;6772262;0;1;1
20810;248409;6772262;1;1;1
20815;248409;6798516;0;1;1
20820;248625;6853421;1;1;1
20815;248691;6854111;0;1;1
20820;248707;6792500;1;1;1
20810;248707;6792500;1;1;1
20801;248734;6795134;1;1;0
20801;248931;6846939;1;1;1
20801;249008;6737522;1;1;1
20810;249139;6836855;1;1;0
20801;249220;6756965;0;0;0
20820;249261;6845636;1;1;0
20815;249273;6845626;0;1;1
20801;249274;6845630;0;1;0
20801;249470;6742204;1;1;0
20820;249474;6742201;1;1;1
20810;249474;6742201;1;1;1
20820;249503;6834629;1;0;0
20801;249504;6834630;1;1;0
20810;249509;6746659;1;1;1
20820;249514;6746666;1;1;1
20815;249515;6746666;0;1;1
20810;249524;6821185;1;1;0
20820;249538;6821160;1;1;0
20815;249539;6821160;0;1;0
20801;249540;6821163;1;1;0
20815;249613;6769569;0;1;1
20820;249616;6769569;1;1;1
20810;249616;6769569;1;1;1
20810;249841;6748240;0;1;0
20801;249864;6748246;1;1;1
20820;249924;6877590;1;0;0
20820;249929;6877596;1;1;1
20801;249931;6877599;1;1;0
20810;249931;6877617;1;1;1
20820;250017;6858757;1;1;1
20810;250017;6858757;0;0;1
20815;250018;6858779;0;1;1
20801;250085;6746143;1;1;1
20801;250164;6786457;1;0;0
20801;250231;6759025;1;1;1
20820;250624;6715624;1;1;1
20810;250677;6715635;1;1;1
20820;250865;6744726;1;1;1
20815;250865;6744727;0;1;1
20801;250895;6747214;1;1;1
20810;250909;6744773;1;1;1
20801;250911;6771614;1;1;1
20820;250913;6747215;1;1;1
20810;250913;6747215;1;1;1
20801;250968;6752651;1;1;0
20820;250969;6752645;1;1;1
20810;250969;6752645;1;1;1
20820;251006;6738805;1;1;1
20815;251006;6738806;0;1;1
20810;251017;6738829;1;1;1
20801;251106;6715599;0;1;0
20810;251174;6758430;1;1;1
20820;251181;6758430;1;1;1
20815;251186;6758464;0;1;1
20810;251441;6861047;1;1;0
20820;251445;6861054;1;1;1
20815;251470;6872203;0;1;1
20801;251472;6872205;1;1;0
20820;251484;6872176;1;1;0
20801;251491;6748013;1;1;1
20801;251728;6746652;1;1;0
20810;251790;6794796;1;1;1
20820;251819;6794789;1;1;1
20810;251926;6765588;1;1;1
20820;251934;6765585;1;1;1
20815;251934;6765585;0;1;1
20801;251936;6792136;1;1;0
20820;252019;6808483;1;1;1
20810;252019;6808483;1;1;1
20801;252147;6737116;1;1;1
20801;252159;6778432;1;1;0
20815;252301;6817925;0;1;1
20801;252312;6819777;1;1;0
20820;252789;6865604;1;1;1
20810;252803;6865626;0;1;0
20810;252845;6736446;1;1;1
20820;252846;6736436;1;1;1
20820;252915;6778377;1;1;1
20810;252915;6778377;1;1;1
20810;252930;6829385;1;1;0
20820;252932;6829379;1;1;0
20815;252932;6829379;0;1;0
20801;252933;6829382;1;1;0
20801;252972;6750374;1;1;0
20810;253097;6788220;1;1;1
20820;253110;6788186;1;1;1
20820;253727;6818233;1;1;1
20810;253727;6818233;1;1;1
20801;253964;6743167;1;1;0
20820;253970;6743160;1;1;1
20810;253970;6743160;1;1;1
20820;254044;6749083;1;1;1
20815;254044;6749083;0;1;0
20810;254044;6749083;1;1;1
20815;254359;6779149;0;1;1
20820;254512;6808689;1;1;1
20810;254512;6808689;1;1;1
20810;254683;6843295;1;1;1
20815;254739;6807071;0;1;1
20801;255003;6807713;1;1;1
20810;255112;6790726;1;1;1
20820;255113;6790727;1;1;1
20810;255250;6798610;1;1;1
20820;255277;6798573;1;1;1
20820;255457;6866598;1;1;1
20801;255627;6844794;1;0;0
20801;255683;6870807;1;1;0
20801;255912;6789505;1;1;0
20820;256072;6872199;1;1;0
20820;256181;6771959;1;1;1
20810;256181;6771964;1;1;1
20815;256182;6771960;0;1;1
20801;256192;6772008;1;1;0
20810;256220;6872523;0;1;1
20815;256222;6872518;0;1;1
20810;256223;6869832;1;1;0
20801;256225;6869853;1;1;1
20820;256253;6872528;1;1;1
20801;256301;6788918;1;1;1
20820;256445;6842736;1;1;0
20801;256489;6791379;1;1;1
20815;256508;6867974;0;1;1
20801;256516;6867939;1;1;1
20801;256531;6733643;1;1;1
20801;256543;6788169;1;1;0
20801;256587;6741477;1;1;1
20810;256896;6741260;1;1;1
20820;256897;6741260;1;1;1
20815;256902;6741245;0;1;1
20820;256925;6754011;1;1;1
20815;256926;6754051;0;1;1
20810;256926;6754051;1;1;1
20810;256954;6732472;1;1;1
20820;256960;6732492;1;1;1
20801;256971;6732490;1;1;1
20810;256998;6868366;0;1;1
20820;257010;6868379;1;1;1
20801;257012;6868383;1;1;0
20801;257058;6790701;1;1;0
20801;257145;6755822;1;1;0
20801;257233;6861834;1;1;0
20801;257236;6872593;1;1;1
20801;257255;6732937;1;1;0
20810;257337;6787375;1;1;1
20820;257349;6787369;1;1;1
20810;257393;6873200;1;1;0
20820;257474;6804943;1;1;1
20810;257474;6804943;1;1;1
20815;257699;6745992;0;1;1
20810;257705;6746009;1;1;1
20820;257711;6746060;1;1;1
20801;257941;6746052;1;1;0
20801;257986;6732131;0;1;1
20820;259300;6854596;1;1;0
20815;259301;6854597;0;1;1
20801;259457;6852800;0;1;1
20820;259815;6878415;1;1;1
20810;259837;6878456;1;1;0
20810;259925;6745636;0;1;1
20820;259930;6745638;1;1;1
20801;260068;6807874;1;1;0
20801;260117;6877162;1;1;0
20801;260291;6767308;1;1;0
20820;260294;6767307;1;1;1
20810;260294;6767307;0;0;1
20810;260414;6843097;1;1;0
20810;260419;6867090;1;1;1
20820;260422;6867076;1;1;1
20815;260423;6843106;0;1;1
20801;260424;6843096;1;1;0
20801;260425;6867081;1;1;1
20810;260965;6832815;1;1;0
20820;261025;6729095;1;1;1
20801;261025;6729100;1;1;1
20810;261030;6729055;1;1;1
20801;261074;6738128;1;1;0
20801;261586;6743985;1;1;1
20815;261604;6743968;0;1;1
20820;261615;6795194;1;1;1
20810;261615;6795194;1;1;1
20810;262083;6743220;1;1;0
20801;262105;6823425;1;1;1
